Ticker,CEO,Year,Age,dominant_gender,dominant_race,dominant_emotion,Woman,Man,asian,indian,black,white,middle eastern,latino hispanic,angry,disgust,fear,happy,sad,surprise,neutral
JKHY,Jack Prim,2010,50,Man,white,neutral,0.15152438,99.84848,1.260453e-05,1.4021048e-05,6.404056e-07,99.93867,0.027447157,0.033859696,0.042595893,1.5170577e-09,0.0011909195,0.5351621,0.03920599,0.0011562333,99.38069
JKHY,Jack Prim,2011,50,Man,white,neutral,0.15152438,99.84848,1.260453e-05,1.4021048e-05,6.404056e-07,99.93867,0.027447157,0.033859696,0.042595893,1.5170577e-09,0.0011909195,0.5351621,0.03920599,0.0011562333,99.38069
JKHY,Jack Prim,2012,50,Man,white,neutral,0.15152438,99.84848,1.260453e-05,1.4021048e-05,6.404056e-07,99.93867,0.027447157,0.033859696,0.042595893,1.5170577e-09,0.0011909195,0.5351621,0.03920599,0.0011562333,99.38069
JKHY,Jack Prim,2014,50,Man,white,neutral,0.15152438,99.84848,1.260453e-05,1.4021048e-05,6.404056e-07,99.93867,0.027447157,0.033859696,0.042595893,1.5170577e-09,0.0011909195,0.5351621,0.03920599,0.0011562333,99.38069
JKHY,Jack Prim,2015,50,Man,white,neutral,0.15152438,99.84848,1.260453e-05,1.4021048e-05,6.404056e-07,99.93867,0.027447157,0.033859696,0.042595893,1.5170577e-09,0.0011909195,0.5351621,0.03920599,0.0011562333,99.38069
JKHY,Jack Prim,2016,50,Man,white,neutral,0.15152438,99.84848,1.260453e-05,1.4021048e-05,6.404056e-07,99.93867,0.027447157,0.033859696,0.042595893,1.5170577e-09,0.0011909195,0.5351621,0.03920599,0.0011562333,99.38069
CDW,Thomas E. Richards,2013,27,Man,white,happy,0.0011073444,99.99889,0.0025891569,0.055429485,0.00064724416,81.356346,10.20678,8.3782015,1.5878261e-06,4.558331e-16,1.0408856e-12,99.98759,3.097693e-08,1.4075878e-08,0.012412838
CDW,Thomas E. Richards,2014,26,Man,white,happy,0.0012224799,99.99877,0.0046364255,0.019554252,0.00023797007,89.40005,4.1025095,6.4730196,2.0506125e-10,7.4820154e-20,3.904203e-14,99.99631,5.325018e-09,3.9950395e-12,0.0036933871
CDW,Thomas E. Richards,2015,27,Man,white,happy,0.0011073444,99.99889,0.0025891569,0.055429485,0.00064724416,81.356346,10.20678,8.3782015,1.5878261e-06,4.558331e-16,1.0408856e-12,99.98759,3.097693e-08,1.4075878e-08,0.012412838
CDW,Thomas E. Richards,2016,27,Man,white,happy,0.0011073444,99.99889,0.0025891569,0.055429485,0.00064724416,81.356346,10.20678,8.3782015,1.5878261e-06,4.558331e-16,1.0408856e-12,99.98759,3.097693e-08,1.4075878e-08,0.012412838
CDW,Christine A. Leahy,2017,26,Woman,white,happy,91.83438,8.165624,0.055327777,0.09753085,0.008963686,80.684,8.763479,10.390706,1.5699743e-07,4.0859075e-13,2.6139753e-08,99.98977,5.7862977e-08,4.568272e-06,0.010219659
CDW,Christine A. Leahy,2018,28,Man,white,happy,13.098658,86.90135,0.011832726,0.050301366,0.0023328657,82.87103,6.574123,10.490378,0.0004231464,2.5891566e-06,0.00044789386,96.50775,0.008237357,0.0012307717,3.4819071
CDW,Christine A. Leahy,2019,43,Man,asian,angry,49.62148,50.378513,25.610867,12.838542,12.678903,15.741137,15.252655,17.877897,81.88217,0.001420156,0.040461287,1.9576113,2.7280211,2.4348152,10.955502
ANSS,James Cashman,2010,31,Man,white,neutral,0.7566277,99.24338,9.01029,4.3353477,1.3276997,50.549103,18.222267,16.555296,4.5810747,0.002175427,3.0174148,4.8590975,12.794699,0.023921633,74.72162
ANSS,James Cashman,2011,28,Man,white,happy,0.056156017,99.94385,9.44841,9.817289,5.5049057,33.729347,17.621454,23.878593,1.0412036e-06,1.127057e-11,1.3293361e-07,93.64622,0.0018564393,2.1966789e-05,6.3519053
ANSS,James Cashman,2012,28,Man,white,happy,0.056156017,99.94385,9.44841,9.817289,5.5049057,33.729347,17.621454,23.878593,1.0412036e-06,1.127057e-11,1.3293361e-07,93.64622,0.0018564393,2.1966789e-05,6.3519053
ANSS,James Cashman,2014,30,Man,white,happy,0.052231915,99.94777,7.706102,8.209756,3.2262647,33.393345,20.57603,26.888504,1.7235601e-07,1.5512946e-13,1.0206901e-08,95.29472,0.000384414,3.6089868e-06,4.704891
ANSS,James Cashman,2015,28,Man,white,happy,0.056156017,99.94385,9.44841,9.817289,5.5049057,33.729347,17.621454,23.878593,1.0412036e-06,1.127057e-11,1.3293361e-07,93.64622,0.0018564393,2.1966789e-05,6.3519053
ANSS,Ajei Gopal,2016,28,Man,latino hispanic,happy,0.07872431,99.92127,8.407842,15.4085865,3.4293964,20.422642,16.900656,35.43088,6.0665316e-05,1.6710275e-12,3.1813602e-07,66.69083,0.001994767,0.00021097156,33.306908
ANSS,Ajei Gopal,2017,27,Man,latino hispanic,happy,0.016237726,99.983765,5.660737,7.5145326,3.1107345,9.92904,3.549088,70.23587,8.632005e-05,4.585641e-06,0.014534795,99.69453,0.00012357927,0.0029489265,0.28777266
ANSS,Ajei Gopal,2019,33,Man,latino hispanic,happy,0.09527757,99.904724,16.160496,15.288518,8.854943,4.8677425,3.1578367,51.670464,1.4593154e-07,7.068331e-12,2.2224513e-06,99.60636,1.2345416e-05,0.0033720261,0.390255
APH,Martin H. Loeffler,2011,39,Man,white,happy,0.1832778,99.81672,8.254264e-11,2.2210287e-11,3.87705e-15,99.99996,2.7233491e-05,9.500043e-06,2.2661943e-05,1.7065555e-13,1.1777241e-05,99.99617,1.6209738e-08,0.0020452265,0.001751861
APH,R. Adam Norwitt,2012,32,Man,white,happy,0.28280306,99.71719,1.1539895e-16,1.4306514e-16,3.5051795e-21,100.0,1.3656903e-07,6.895393e-08,3.992068e-12,4.517446e-21,3.8671902e-14,99.99781,7.61572e-11,3.7518952e-09,0.002190205
APH,R. Adam Norwitt,2014,32,Man,white,happy,0.28280306,99.71719,1.1539895e-16,1.4306514e-16,3.5051795e-21,100.0,1.3656903e-07,6.895393e-08,3.992068e-12,4.517446e-21,3.8671902e-14,99.99781,7.61572e-11,3.7518952e-09,0.002190205
APH,R. Adam Norwitt,2015,32,Man,white,happy,0.28280306,99.71719,1.1539895e-16,1.4306514e-16,3.5051795e-21,100.0,1.3656903e-07,6.895393e-08,3.992068e-12,4.517446e-21,3.8671902e-14,99.99781,7.61572e-11,3.7518952e-09,0.002190205
APH,R. Adam Norwitt,2016,32,Man,white,happy,0.28280306,99.71719,1.1539895e-16,1.4306514e-16,3.5051795e-21,100.0,1.3656903e-07,6.895393e-08,3.992068e-12,4.517446e-21,3.8671902e-14,99.99781,7.61572e-11,3.7518952e-09,0.002190205
APH,R. Adam Norwitt,2018,32,Man,white,happy,0.28280306,99.71719,1.1539895e-16,1.4306514e-16,3.5051795e-21,100.0,1.3656903e-07,6.895393e-08,3.992068e-12,4.517446e-21,3.8671902e-14,99.99781,7.61572e-11,3.7518952e-09,0.002190205
APH,R. Adam Norwitt,2019,30,Man,white,happy,0.015243847,99.98476,4.7769515e-17,8.544248e-16,2.5606903e-21,100.0,6.0205616e-07,1.6096676e-07,3.9923837e-12,4.8198714e-26,1.7322717e-15,100.0,4.5963954e-13,5.1360674e-13,4.429806e-09
ON,Keith D. Jackson,2010,43,Man,black,happy,0.24223849,99.75776,18.130781,8.854308,25.948027,19.384039,8.233052,19.449795,12.793952,0.006216917,5.948665,65.669,0.74288774,0.19721583,14.642064
ON,Keith D. Jackson,2011,43,Man,black,happy,0.24223849,99.75776,18.130781,8.854308,25.948027,19.384039,8.233052,19.449795,12.793952,0.006216917,5.948665,65.669,0.74288774,0.19721583,14.642064
ON,Keith D. Jackson,2012,43,Man,black,happy,0.24223849,99.75776,18.130781,8.854308,25.948027,19.384039,8.233052,19.449795,12.793952,0.006216917,5.948665,65.669,0.74288774,0.19721583,14.642064
ON,Keith D. Jackson,2013,42,Man,white,happy,0.019351555,99.980644,2.4371793,7.7442894,10.177327,31.885914,23.296318,24.458971,2.160606e-05,1.0024087e-06,8.991517e-05,98.067215,0.020082572,0.005517206,1.9070685
ON,Keith D. Jackson,2014,43,Man,black,happy,0.24223849,99.75776,18.130781,8.854308,25.948027,19.384039,8.233052,19.449795,12.793952,0.006216917,5.948665,65.669,0.74288774,0.19721583,14.642064
ON,Keith D. Jackson,2016,58,Man,white,happy,0.18473704,99.815254,33.69332,0.7977809,0.32567683,51.947407,5.1900535,8.045765,0.077140756,0.10837027,1.1761928,95.9802,1.8373996,0.0011935151,0.8195002
ON,Keith D. Jackson,2017,43,Man,black,happy,0.24223849,99.75776,18.130781,8.854308,25.948027,19.384039,8.233052,19.449795,12.793952,0.006216917,5.948665,65.669,0.74288774,0.19721583,14.642064
ON,Keith D. Jackson,2018,47,Man,white,happy,0.13996902,99.86003,0.0017815442,0.00024585414,5.7080815e-06,99.77546,0.09260521,0.12989639,5.364854e-05,1.969507e-11,3.0054638e-05,99.9167,2.952495e-05,1.0988534e-05,0.083171174
MCHP,Steve Sanghi,2010,25,Man,latino hispanic,happy,0.0052597625,99.99474,5.147396,25.60106,4.6619678,16.437086,19.895035,28.257462,1.0846044e-05,3.2926383e-12,8.268513e-07,99.46928,3.056201e-05,0.00019676048,0.53048885
MCHP,Steve Sanghi,2011,25,Man,latino hispanic,happy,0.0052597625,99.99474,5.147396,25.60106,4.6619678,16.437086,19.895035,28.257462,1.0846044e-05,3.2926383e-12,8.268513e-07,99.46928,3.056201e-05,0.00019676048,0.53048885
MCHP,Steve Sanghi,2012,25,Man,latino hispanic,happy,0.0052597625,99.99474,5.147396,25.60106,4.6619678,16.437086,19.895035,28.257462,1.0846044e-05,3.2926383e-12,8.268513e-07,99.46928,3.056201e-05,0.00019676048,0.53048885
MCHP,Steve Sanghi,2013,25,Man,latino hispanic,happy,0.0052597625,99.99474,5.147396,25.60106,4.6619678,16.437086,19.895035,28.257462,1.0846044e-05,3.2926383e-12,8.268513e-07,99.46928,3.056201e-05,0.00019676048,0.53048885
MCHP,Steve Sanghi,2015,37,Man,latino hispanic,happy,0.7569085,99.243095,8.275766,15.647096,14.032355,14.097985,11.054815,36.891983,0.2266809,0.00020688679,0.05478837,92.895615,0.22885194,3.4748025,3.119058
MCHP,Steve Sanghi,2016,25,Man,latino hispanic,happy,0.0052597625,99.99474,5.147396,25.60106,4.6619678,16.437086,19.895035,28.257462,1.0846044e-05,3.2926383e-12,8.268513e-07,99.46928,3.056201e-05,0.00019676048,0.53048885
MCHP,Steve Sanghi,2017,45,Man,white,neutral,0.13727583,99.86273,4.9463673,6.051549,1.5795616,38.48556,24.10191,24.835049,5.7948382e-05,2.5707916e-09,1.4306638,27.537853,0.0060932785,0.7943364,70.230995
MCHP,Steve Sanghi,2018,34,Man,middle eastern,happy,0.067266785,99.93273,3.965244,14.008207,2.9530482,23.789978,31.550884,23.732637,0.07215215,5.400906e-06,0.07878984,79.843185,0.008890194,15.539324,4.457645
MCHP,Steve Sanghi,2019,47,Man,middle eastern,neutral,0.51929516,99.480705,9.788498,13.510413,8.959532,20.427687,25.753641,21.560225,0.040312767,6.2409556e-05,0.031460643,21.171133,1.7306691,0.029515568,76.99685
SWKS,David J. Aldrich,2014,29,Man,white,fear,0.036771957,99.96323,1.5555878,0.45214418,0.32057604,76.41159,6.782044,14.478062,0.42310894,0.00022324409,99.23645,0.07939419,0.07083065,0.1272572,0.062739134
SWKS,David J. Aldrich,2015,29,Man,white,fear,0.036771957,99.96323,1.5555878,0.45214418,0.32057604,76.41159,6.782044,14.478062,0.42310894,0.00022324409,99.23645,0.07939419,0.07083065,0.1272572,0.062739134
SWKS,David J. Aldrich,2016,27,Man,white,happy,0.045340218,99.95466,30.608332,3.9083695,3.6938357,32.943607,9.982062,18.863792,0.10535009,1.0858665e-05,0.1369102,99.133415,0.29295117,0.26825523,0.063110426
SWKS,David J. Aldrich,2017,29,Man,white,fear,0.036771957,99.96323,1.5555878,0.45214418,0.32057604,76.41159,6.782044,14.478062,0.42310894,0.00022324409,99.23645,0.07939419,0.07083065,0.1272572,0.062739134
SWKS,Liam Griffin,2019,45,Man,white,happy,0.07119214,99.92882,0.001360833,0.0132679455,9.499859e-05,92.14942,6.5248656,1.31099,9.313897e-07,9.948208e-12,2.1074202e-09,93.888466,0.00012204126,8.304997e-06,6.1114087
MPWR,Michael Hsing,2010,40,Man,middle eastern,happy,0.17265034,99.82735,1.0563035,5.3782063,0.13229059,38.773163,43.170918,11.489125,0.008639991,2.2995421e-07,0.7420834,74.78738,0.27791357,0.0037984266,24.180195
MPWR,Michael Hsing,2012,40,Man,middle eastern,happy,0.17265034,99.82735,1.0563035,5.3782063,0.13229059,38.773163,43.170918,11.489125,0.008639991,2.2995421e-07,0.7420834,74.78738,0.27791357,0.0037984266,24.180195
MPWR,Michael Hsing,2013,40,Man,middle eastern,happy,0.17265034,99.82735,1.0563035,5.3782063,0.13229059,38.773163,43.170918,11.489125,0.008639991,2.2995421e-07,0.7420834,74.78738,0.27791357,0.0037984266,24.180195
MPWR,Michael Hsing,2014,40,Man,middle eastern,happy,0.17265034,99.82735,1.0563035,5.3782063,0.13229059,38.773163,43.170918,11.489125,0.008639991,2.2995421e-07,0.7420834,74.78738,0.27791357,0.0037984266,24.180195
MPWR,Michael Hsing,2016,40,Man,middle eastern,happy,0.17265034,99.82735,1.0563035,5.3782063,0.13229059,38.773163,43.170918,11.489125,0.008639991,2.2995421e-07,0.7420834,74.78738,0.27791357,0.0037984266,24.180195
MPWR,Michael Hsing,2017,40,Man,middle eastern,happy,0.17265034,99.82735,1.0563035,5.3782063,0.13229059,38.773163,43.170918,11.489125,0.008639991,2.2995421e-07,0.7420834,74.78738,0.27791357,0.0037984266,24.180195
MPWR,Michael Hsing,2018,40,Man,middle eastern,happy,0.17265034,99.82735,1.0563035,5.3782063,0.13229059,38.773163,43.170918,11.489125,0.008639991,2.2995421e-07,0.7420834,74.78738,0.27791357,0.0037984266,24.180195
MPWR,Michael Hsing,2019,40,Man,middle eastern,happy,0.17265034,99.82735,1.0563035,5.3782063,0.13229059,38.773163,43.170918,11.489125,0.008639991,2.2995421e-07,0.7420834,74.78738,0.27791357,0.0037984266,24.180195
ENPH,Paul Nahi,2014,27,Man,middle eastern,happy,0.004363772,99.995636,0.13648002,4.1224303,0.07273449,14.005911,63.888653,17.773792,7.707024e-08,2.2220665e-12,1.2693939e-08,98.08117,3.692474e-05,2.2402288e-05,1.9187663
ENPH,Paul Nahi,2015,27,Man,middle eastern,happy,0.004363772,99.995636,0.13648002,4.1224303,0.07273449,14.005911,63.888653,17.773792,7.707024e-08,2.2220665e-12,1.2693939e-08,98.08117,3.692474e-05,2.2402288e-05,1.9187663
ENPH,Paul Nahi,2016,27,Man,middle eastern,happy,0.004363772,99.995636,0.13648002,4.1224303,0.07273449,14.005911,63.888653,17.773792,7.707024e-08,2.2220665e-12,1.2693939e-08,98.08117,3.692474e-05,2.2402288e-05,1.9187663
ENPH,Paul Nahi,2017,27,Man,middle eastern,happy,0.004363772,99.995636,0.13648002,4.1224303,0.07273449,14.005911,63.888653,17.773792,7.707024e-08,2.2220665e-12,1.2693939e-08,98.08117,3.692474e-05,2.2402288e-05,1.9187663
TER,Michael A. Bradley,2012,46,Man,white,happy,0.016481034,99.98351,1.2964934e-08,2.0248478e-08,5.4446034e-11,99.99599,0.0029254477,0.0010876454,7.365736e-05,8.9844944e-17,3.6598342e-09,99.99991,1.0746555e-08,1.7358457e-11,2.8132117e-05
TYL,John S. Marr Jr.,2018,49,Man,white,happy,0.053745206,99.94625,0.034947623,0.037346352,0.0036080438,88.408676,6.0728893,5.4425282,5.351635e-10,4.552022e-17,1.2147949e-11,99.76358,1.4964976e-06,4.985265e-07,0.23642261
TYL,Lynn Moore Jr.,2019,27,Man,white,happy,0.25438076,99.74563,0.008413418,0.009276843,0.0004039704,94.97353,2.3404174,2.6679516,3.1253236e-13,3.4446983e-19,1.1237643e-13,99.99773,5.3354e-10,2.5617236e-08,0.0022793934
